aircraft	plane	Anderson also stated that al-Tunisi's group, the Aisha Battalion of anti-<x>aircraft</x> operations, was responsible for the kidnappings and deaths of US soldiers in June of 2006, a month after he was reported killed.	Co-pilot John Coward, in control at the time, was subsequently praised for being able to glide the disabled <y>plane</y> to within 1,000 feet of the runway, clearing a number of houses along the way.	reverse_entailment	0.6
podium	speech	In 2008 he was 12th in the Formula Renault championship but had better success in the Formula Renault Winter Series, where he had three <x>podium</x> finishes including one victory from four races.	Wales devoted a large portion of his <y>speech</y> to Wikipedia's footprint in Africa.	independent	1.0
cop	policeman	A two day melee at the school, whose principal is a former <x>cop</x>, resulted in 34 arrests and 10 hospitalizations, mostly for pepper-spray-related injuries.	Eleven <y>policemen</y> have been killed after members of the Taliban attacked a group of police Arghandab region of Afghanistan.	equivalence	1.0
animal	snake	Often in two-headed <x>animals</x>, one mouth is not connected to the stomach, and because of complications, the <x>animals</x> will die within a month of being born.	The prosecution had introduced evidence of Ates' prowess with a firearm, producing testimony that he displayed good marksmanship in the army and had recently shot a <y>snake</y>.	reverse_entailment	1.0
car	driver	The <x>car</x> rammed into the brigade headquarters of the Special Operations Task Force, part of the Pakistan military Special Services Group, set up in conjunction with the United States.	Dwight J. Loving, who was sentenced to death for robbing and murdering two taxi <y>drivers</y> in 1988.	other-related	1.0
opponent	player	Mayor Harry Stonebraker died of a heart attack on March 11, yet came out on top over <x>opponent</x> Alderman Bernie Panther, with 90% of the vote.	Although not taking many medals, the efforts going into development in nations such as Tonga allowed many of their <y>players</y> to place 5th or 7th.	forward_entailment	0.4
study	subject	The authors hope that by <x>studying</x> Laotian rock rats, they can solve an old puzzle.	On the <y>subject</y> of immigration, Ms Kelly said it is not racist to discuss the issue.	other-related	0.4
adult	mother	Spokesman Pierre du Bois, citing Association of Chief Police Officer (ACPO) guidelines, said: 'Thames Valley Police does not release information which could confirm the identity of a suspect, unless that person is an <x>adult</x> and has been charged with an offence.'	In an interview with 'BBC Radio Norfolk', Maggie Parke - Ronan's <y>mother</y> - called the allegations 'laughable' as there 'couldn't be further from the truth'.	reverse_entailment	1.0
coat	jacket	I will always remember one had a red Berghaus <x>coat</x> on.	All had been wearing life <y>jackets</y>, but the sea was running at 1.5 m waves in a 45 km/h wind at the time.	equivalence	0.4
call	phone	But, it says continuing to hold Yemenis at Guantanamo without charge 'only increases resentment against the United States and hands al-Qaida a recruiting tool.' The Center for Constitutional Rights <x>called</x> the decision 'unconscionable'.	The planned protests come in the wake of information about NSA surveillance leaked last month, notably the PRISM surveillance program and the collection of Verizon <y>phone</y> records. 'Wikinews' interviewed Jett, a national organizer from this recently created movement.	independent	0.8
edge	mountain	Gianluca Zambrotta drove one from the <x>edge</x> of the area but was denied by Lehmann's crossbar.	And I believe the stepped up drone attacks in the <y>mountain</y> region between Pakistan and Afghanistan is a mistake, considering all the civilians being killed.	independent	1.0
animal	cat	Matt Whitton and Rick Dyer say that they were hunting for the creature in the forests of Northeastern Georgia in the United States when they came across the corpse of one of the alleged <x>animals</x>.	The Brownlow Medal is the start of AFL Grand Final week, which ends on Saturday, September 29, with the AFL Grand Final, with the Geelong <y>Cats</y> playing against the Hawthorn Hawks at the Melbourne Cricket Ground.	reverse_entailment	0.6
boy	woman	The second <x>boy</x> had underlying health difficulties.	After the trial, Ms Gibbons was taken to the crowded <y>women</y>'s prison in Omdurman to begin the remaining 11 days of her sentence.	alternation	0.8
ocean	shore	The other four whales rescued Tuesday are still believed to be at sea, and department officials are monitoring the <x>ocean</x> to verify their safety.	A heavy earthquake with a magnitude of 7.0 struck deep underwater off the eastern <y>shores</y> of Indonesia on Saturday, officials said.	other-related	1.0
airplane	air	The bombing of Pan Am Flight 103 from London to New York resulted in 270 fatalities, including all 259 of the <x>airplane</x>'s occupants and eleven individuals on the ground.	The preliminary agreement will see Dreamliners delivered to six airlines - <y>Air</y> China, China Eastern Airlines, China Southern Airlines, Hainan Airlines, Shanghai Airlines and Xiamen Airlines.	other-related	1.0
animal	person	ER doctors tried to save the <x>animal</x> but it was too late.	The London Ambulance Service has not found any injured people, but one <y>person</y> has reported themselves to a local hospital.	reverse_entailment	0.4
market	oil	The largest percentage of the bid would be put up by Time Warner (TW), who could gain by getting subscribers from the valuable Los Angeles <x>market</x> currently owned by Comcast and Adelphia.	Friday's nearly US$11 per barrel increase in the July contract for crude <y>oil</y> on the New York Mercantile Exchange (NYMEX) is the largest singe-day increase in <y>oil</y> price history.	independent	0.6
cross	walk	Reports say the hikers accidentally <x>crossed</x> into Iran while hiking between Halabja and Ahmad Awa in the Kurdish Region of Iraq.	She <y>walked</y> with her husband during the ordeal of the Montgomery Bus Boycott.	equivalence	0.4
gun	weapon	She also said that <x>gun</x> control laws or bans cannot prevent a malicious individual from acting out, and provided an example of a 1997 shooting incident where an armed teacher was able to help police apprehend the student.	He also said he is confident the United States will succeed in the war in Afghanistan and that diplomatic efforts are helping isolate Iran and North Korea for their pursuit of nuclear <y>weapons</y>.	forward_entailment	0.6
field	yard	The scientists also discussed new research findings in their <x>field</x>.	According to court records, Hannah had spent the evening with friends just a short distance from the family home in Portswood and was snatched by Kohli just <y>yards</y> away from her house.	independent	0.8
cross	walk	Some refugees near Korasuv said troops shot at them as they tried to <x>cross</x> the border into Kyrgyzstan - and some died.	She also had a difficult time <y>walking</y> and dancing on the stage, as her dress appeared to be too long.	other-related	0.6
stick	tree	The bullet piercing his neck is still <x>stuck</x> near his throat, and doctors cannot remove it until swelling around the area goes down.	Back in my childhood I was deep into encyclopedias, first dead <y>tree</y> ones, later CDs and online version of Britannica.	independent	1.0
gear	outfit	Clad in riot <x>gear</x>, the situation began to escalate and both they and the demonstrators began to panic.	On the 16th of December, 35 years ago, 90,000 Pakistani troops deployed in Bangladesh surrendered unconditionally following a successful campaign by Indian troops and the guerilla <y>outfit</y> Mukti Bahini against the Yahya Khan regime in East Pakistan.	equivalence	0.4
eat	food	The Romney campaign countered that Obama had <x>eaten</x> dog meat while living in Indonesia as discussed in his autobiography 'Dreams from My Father'.	<y>Food</y> advertisements targeted to children would be banned until 9pm, under the White Paper's proposals.	other-related	0.8
photograph	camera	A 'Reuters' <x>photograph</x> shows the bus lying on its right side next to what appears to be a straight stretch of road.	With the roof over the Veltins Arena it was dark enough in the stadium for <y>camera</y> flashes to light up in the crowd.	other-related	1.0
road	street	South Sudan has few paved <x>roads</x>.	In central London, masonry from a building near fell on top of a car in the <y>street</y> outside, killing a woman and injuring a man in the car.	reverse_entailment	0.6
coat	shirt	Police received a call at about 6:30 p.m. HST that a man in a black trench <x>coat</x> had fired a shotgun at a parked car on Kaukama Road in Ma'ili, on the west coast of Oahu.	The U.S. administration justified their decision by presenting data which showed increases of over one thousand percent for cotton knit <y>shirts</y> and cotton trousers.	alternation	0.4
hockey	play	Tie Domi said he would not comment on his personal life and his agent said Monday the <x>hockey</x> star would have nothing to say while the matter was before the courts.	Last year's Hurricane Ike may have also <y>played</y> a role in killing the plants.	independent	0.8
car	garage	Samuel Koch, 23, suffered injuries to his neck and back after he failed to jump over a <x>car</x> being driven by his father on the show Wetten, dass..?	Those cleaning out closets or the <y>garage</y> and selling off junk for less than the original price paid are not turning a profit, so that money is not considered income and is not taxable.	other-related	1.0
podium	speech	After Robert Kubica lost a rear wheel from his Renault car and retired from the race, it was Fernando Alonso who owned the third place on the <x>podium</x> for Ferrari, to follow his floodlit win at Singapore Jenson Button (McLaren) passed his teammate Hamilton after the latter lost his third gear.	Brady survived but was left with brain damage, slurred <y>speech</y>, short-term memory loss, and partial paralysis which required use of a |}|anchor=|foreign=|nocat=|sister=wikt}}}}.	independent	1.0
piece	strip	Rumors that Coolett had decided to sell the pebble to an American lady who previously bought a <x>piece</x> of toast that supposedly had an image of the Virgin Mary on it, have been denied by her as mere hearsay. 'If someone is willing to pay 28,000 dollars for a <x>piece</x> of toast, I'm sure someone out there would pay at least that for a rock,' said Coolett.	The crew were <y>stripped</y> and dressed in pajamas.	independent	1.0
baby	child	A newborn <x>baby</x> girl in Malaysia has died after a macaque took her from her home, mauled her, and then dropped her off a rooftop.	When Moscow hosted the Summer Olympics in the 1980, the mascot for the Moscow Games was Misha the Bear, developed by <y>children</y>’s book illustrator Victor Chizhikov.	forward_entailment	1.0
marriage	marry	Brazil is the largest Roman Catholic country on Earth, and the Roman Catholic Church has consistently opposed the legalization of same-sex <x>marriage</x> in the country.	He <y>married</y> Eleanor McGovern, and their marriage lasted 64 years until her death at the age of 85 in 2007.	equivalence	0.8
play	rest	Earlier studies have drawn links between dyslexia and being ambidextrous, and other studies are looking at the part that differences between the two sides of the brain <x>play</x> in language skills and psychosis.	An Amnesty International report released Thursday says that China put more people to death last year than the <y>rest</y> of the world combined, and the group called on the Chinese government to make public the total number of executions in the country.	independent	1.0
people	police	The globally televised event, which featured traditional African music and dance, is estimated to have been watched by as many as 200 million <x>people</x> around the world.	Downer said the situation was serious, and Australia and New Zealand had troops and <y>police</y> on standby to fly to Tonga, but Tongan authorities have said they can control the situation.	reverse_entailment	0.8
field	lot	The Wisconsin Badgers will face East Regional champion Rochester Institute of Technology Tigers in the national semifinals April 8 at Ford <x>Field</x> in Detroit, Michigan.	Having drugs without viral-load monitoring is a <y>lot</y> better than not having drugs.	independent	1.0
crowd	gathering	Eyewitnesses reported seeing <x>crowds</x> of unarmed protesters being fired upon by soldiers.	The demonstrators <y>gathered</y> in front of the building hours before the debate was to begin and later staged a sit-down protest in the building's halls.	other-related	0.8
class	classroom	Participants in those <x>classes</x> would fight until next morning (November 25), and they had to reverse their directions every four hours during the race.	It occurred near locations of buses parked for the game, and <y>classroom</y> buildings of the university.	independent	0.8
body	person	Both dogs were immediately put to sleep because they were fighting over the <x>body</x> of the dead dog.	The seven stun guns, capable of disabling a <y>person</y>, were discovered at houses and in cars in Hamilton and Tauranga on Tuesday.	independent	0.8
fish	sea	You can hook the <x>fish</x> through the mouth,”	In addition to a leak of 315 gallons (1200 liters) of radioactive water into the <y>Sea</y> of Japan, reports say that drums with nuclear waste lost their lids and radioactive gases cobalt-60, chromium-51 and iodine were released into the atmosphere.	other-related	0.8
seat	ground	According to Sgrena, she was placed in the back <x>seat</x> of the escape vehicle with the head of Italy's Foreign Military Intelligence, Nicola Calipari, after her release.	Three minutes later Thierry Henry got a chance to make it 2-1 but Lee Woon-Jae jammed his arm hard on the <y>ground</y> for a magnificent left-handed save.	independent	0.8
ground	sand	None of them produced a long-lasting change in the situation on the <x>ground</x>.	The ROV monitors the seep for a minute and even gets covered in a plume of oil and <y>sand</y> before it moved on to the next spot.	independent	0.6
fish	sea	During the Cretaceous Devon Island was located in a position with a warmer climate, large trees grew north of Baffin Island, and plesiosaurs, ichthyodectid <x>fish</x>, and sharks roamed the waters of the Arctic.	Previous events include Israeli jets aiming at a helicopter carrying the German commander of the UNIFIL <y>sea</y> forces and six F-16 passing a German vessel in low altitude presumably firing two rounds above it.	other-related	0.4
beer	glass	A limit of 50 milligrams would mean that an average person would not be permitted to drive after drinking a standard measure of wine or a pint of <x>beer</x>.	The rag found in his mouth contained only Sparkman's DNA. Police also believed he left <y>glasses</y> taped to his head so he could see while preparing.	independent	1.0
piece	sheet	The broadcasts feature daily news and human interest <x>pieces</x>, presented by an anchor who gradually removes their clothing.	Russian skip Andrei Smirnov cleared a South Korean stone sitting in front of three Russian stones off the <y>sheet</y> that gave the Russians a two point lead.	independent	1.0
marry	wedding	There was talk he may <x>marry</x> his well-known girlfriend, rock-star singer Sheryl Crow.	Online noted was in conflict with a photo spread in 'People', which gave their <y>wedding</y> date as September 18, 2004.	other-related	1.0
mountain	top	Eighteen-year-old Joseph Randay and Dilsher Singh Gill, seventeen, were kidnapped Thursday evening and found dead Friday morning on Lower Sumas <x>Mountain</x> Road near Abbotsford, British Columbia.	The country is a prime route for illegal drugs from Afghanistan, which is the world's <y>top</y> opium producer.	independent	1.0
marry	wedding	McGuiness also said that 'gays are not prohibited to <x>marry</x> in California.'	A spokesperson for Facebook described Chan's <y>wedding</y> ring as a 'very simple ruby,' which Zuckerberg designed.	other-related	0.6
photo	picture	Another man, whose <x>photo</x> was release to the media, handed himself in to police last night.	TVNZ will be speaking to South Pacific <y>Pictures</y> of the future of NZ Idol.	equivalence	0.4
fly	plane	His chief competitor for the Gold race was expected to be Will Whiteside <x>flying</x> Voodoo.	The Spaniards were flown home on a C-130 military transport <y>plane</y>, after a short ceremony in which a Spanish general placed medals upon the coffins in the presence of the Spanish ambassador and EUFOR officials.	other-related	0.6
bottom	top	Tomáš Necid assisted for the second goal, Josef Šural scoring in the <x>bottom</x> left corner.	Jeremy Clarkson, one of the presenters on the BBC's motoring programme '<y>Top</y> Gear' has been suspended by the corporation.	alternation	0.6
front	hand	Witness reports indicate the blast destroyed the entire second floor of the café, blasting off the terrace and roof demolishing the <x>front</x> of the building.	Following an appeal to the Prime Minister of Singapore, Lee Hsien Loong by Australian Prime Minister John Howard, Nguyen was able to hold <y>hands</y> with his mother and brother as he said goodbye for the last time.	independent	1.0
daughter	father	Cooke's <x>daughter</x>, Susan Cooke Kittredge, said, 'To know his bones were sold was one thing, but to see him standing truncated before me is another entirely.'	The two occupants of the Subaru Impreza were four-year-old Bradley Eldridge and his <y>father</y>, 36-year-old Tony Eldridge, who was driving the vehicle.	alternation	1.0
beer	glass	A limit of 50 milligrams would mean that an average person would not be permitted to drive after drinking a standard measure of wine or a pint of <x>beer</x>.	When she refused, they tied her up and snatched the articles through the <y>glass</y> planes themselves.	independent	1.0
music	playing	Local New Zealand celebrities accompany the exploration of the site giving helpful advice; sharing their own personal experiences and stories on depression; and home grown <x>music</x> provided free of charge.	Brazil topped Group F with nine points and would <y>play</y> the runner-up in Group E, Ghana, for the right to get into the World Cup quarter-finals.	independent	0.8
guy	woman	The army units that were standing in front of the Republican Guard headquarters first started shooting teargas, then live ammunition above people's heads ... I was taking cover with another <x>guy</x> behind some rubble and I felt something hit my head.	Great Britain's Danielle Joyce captured gold in the <y>women</y>'s 200m backstroke with a world record time of 2:25.38.	alternation	0.8
baby	kid	During an abortion, a <x>baby</x> is systematically dismembered in the mother's womb, then suctioned out.	My <y>kids</y> are half-American and half-Croatian, and I see how in my own life, being 'globalized' and how people are losing the ethnic folklore and culture and all that, so with my <y>kids</y>, I try to teach them language and how to dance, because it's the way I grew up.	forward_entailment	1.0
backyard	yard	Initial reports were that Heene allegedly climbed into the balloon in his <x>backyard</x> in Fort Collins at about 11:00 a.m. local time.	The volatile Blount, coming off a 1,000+ <y>yard</y> season in which he broke a school record for rushing touchdowns, had struggled in several 2008 games, including the encounter with the Broncos.	independent	1.0
ball	toy	With the clock winding down, Chelsea killed off the game when Kalou took advantage of a mistake by James, and slotted the <x>ball</x> into the back of the net.	Last week, RC2, a U.S. <y>toy</y> company based in Oak Brook, Illinois, issued a recall for its popular wooden 'Thomas the Tank Engine and Friends' train sets.	forward_entailment	0.8
boy	child	The attacks are reported to be targeting Hamas security installations, and Hamas officials have reported five injured, including three security officers and two civilians, one a three-year old <x>boy</x>.	They were informed after the National Center for Missing and Exploited <y>Children</y> tipped off a state task force about the photos.	forward_entailment	1.0
person	woman	Families have been separated based on a <x>person</x>'s age and type of passport held.	Tylova, the only <y>woman</y> in the top 18, finished only ninth after the first round before passing all the men to claim the championship.	reverse_entailment	0.8
food	hunger	Joan Rose, a microbiologist and <x>food</x> safety expert at Michigan State University, commented that it is not surprising that cattle manure was the source of the infection.	In religious mythology, the eighth Plague of Egypt in the Bible and Torah, a swarm of locusts ate all the crops of Egypt. 'The gregarious phase is a strategy born of desperation and driven by <y>hunger</y>, and swarming is a response to find pastures new,' Steve Rogers from Cambridge University emphasises.	other-related	1.0
clean	erase	He also said that he hoped to be able to '<x>clean</x> up some of the software elements,' of the site.	A UN-funded digital electoral roll <y>erased</y> 12.7 million fake election names, and this has resulted in stopping widespread vote rigging allowed in previous elections.	reverse_entailment	0.4
call	phone	While a senior ONDCP official has stated that the WOLA report 'is filled with errors, irrelevancies, and misinterpretations' , WOLA has <x>called</x> for a renewed debate on drug war policies, supported by their findings and the latest government statistics that show illegal narcotics to be cheaper and more plentiful than ever before.	Wilco Van Rooijen, one of the two rescued Dutch climbers, spoke to AP via <y>phone</y>.	independent	1.0
mountain	top	Masked tribesmen stopped their bus, abducted the tourists by gunpoint, and escaped into the <x>mountains</x>.	Both teams started the game knowing their round of sixteen opponents were not ranked in the Fifa <y>top</y> 10 and appeared determined not to make mistakes.	independent	1.0
guy	woman	You know, I thought they wouldn't allow themselves to speak to us,' and later continued, 'I met an ayatollah <x>guy</x> who was dressed in the same hat and clothes like Khomeini.	According to them, softball at the Olympics is a <y>women</y>'s game intrinsically linked to men's baseball, and men's softball is unlikely to ever be considered on the programme as a result.	alternation	1.0
road	track	Police found him driving a rental truck while weaving around the <x>road</x> on August 25 and with him rifles,ammunition, drugs, disguises, 2-way radios, a bullet proof vest and identification badges for three unnamed people.	GLM's list, in order of frequency of use, of the most-confusing technology terms with the group's explanation as to why they are faulty follows: Other terms being <y>tracked</y> included 'client/server,' 'solution,' 'paradigm,' 'backward compatible,' and the 'STUN protocol.'	independent	1.0
plant	tree	Eight <x>plants</x> in the U.S. are slated to continue operating.	The man had escaped to cling to a <y>tree</y>, but lost sight of his wife as the car was washed away.	independent	1.0
competition	race	He previously played for Sydney FC in the Australian A-League <x>competition</x>, but transferred to Sheffield United earlier this year.	A rainy and foggy weekend at Fuji appeared to be very hard for all drivers as the <y>race</y> ran longer then expected and the drivers have to concentrate more due to severe weather conditions.	reverse_entailment	0.8
opponent	player	The win was a tactical triumph for the French coach Raymond Domenech whose team gave up 61 per cent of ball possession yet restricted their <x>opponents</x> to seven shots - two on target - and ran out three goal winners.	The EC ruled in March 2004 that Microsoft had abused its position in the low-end server and media <y>player</y> market, and required that Microsoft 'disclose complete and accurate interface documentation which would allow non-Microsoft work group servers to achieve full interoperability with Windows PCs and servers'.	independent	1.0
bride	marriage	The license application will be identical to one for a regular marriage, except '<x>bride</x>' and 'groom' are replaced with 'party 1' and 'party 2.'	Furthermore, INADI is also pushing for a debate in the National Congress to talk about civil union and <y>marriage</y> of gay, lesbian, transvestite and transsexual people.	other-related	1.0
coat	jacket	According to live video being broadcast by Press TV, journalists on the roof are marked with 'TV' or 'press' on their <x>coats</x> and helmets.	With 17 crew members, and carrying 200 tons of cargo, the ill-fated PT Nur Budi owned and operated ferry sank so fast that the crew 'had no chance to ask the passengers to wear life <y>jackets</y>.'	equivalence	0.4
person	woman	The Vatican said that capital execution is always tragic news, even if it is about a <x>person</x> who has been guilty of grave crimes.	Officials in Britain have not confirmed the reports that any of their servicemen and <y>women</y> would be released and British Prime Minister Tony Blair called the detention of the sailors 'wrong and illegal.' 2007 Iranian seizure of Royal Navy personnel	reverse_entailment	1.0
dress	wedding	Western films are widely shown in the Islamic Republic, though they are highly censored so as to remove any scenes of drug taking (including alcohol) or women <x>dressed</x> in clothing deemed too revealing.	Online noted was in conflict with a photo spread in 'People', which gave their <y>wedding</y> date as September 18, 2004.	independent	0.6
beach	water	The 'Associated Press' also cited Patti Roberts, Richard's first wife, who wrote in her 1983 memoir, 'Ashes to Gold,' about expensive gifts including a blue Mercedes as a Christmas gift for Richard, a Jaguar for her, Italian suits and Palm <x>Beach</x> vacations.	In China 300 million people do not have access to drinkable <y>water</y>.	independent	0.6
track	path	Rosberg started from |}|anchor=|foreign=|nocat=|sister=wikt}}}} after Hamilton made a mistake in qualifying, going off-<x>track</x> and settling for second.	He's a good man, but entirely out of his league in putting the country on a <y>path</y> to economic recovery.	equivalence	0.6
person	woman	Toll said that they reached the decision because of the huge amount of public support the train service received, including a 16,000 <x>person</x> petition.	In 2011 at the IPC Shooting World Cup, her level of competitiveness was highlighted by finishing fifth in the final of the <y>Women</y>’s 10m Air Rifle Standing SH1.	reverse_entailment	1.0
body	child	But while the <x>body</x> makes many antibodies against HIV, they are usually unable to neutralize the virus.	United Nations Secretary General Ban Ki-Moon has deplored Israel for using excessive force in the Gaza Strip after troops killed 61 people Saturday including eight <y>children</y>, the bloodiest day for Palestinians since the 1980s.	reverse_entailment	0.6
pond	river	Along with the mining equipment, a coal preparation plant and a sludge <x>pond</x> were established on the mountain.	Hurricane watches have been activated in from South Santee <y>River</y> in South Carolina to Cape Lookout in North Carolina, but all watches located south of Santee <y>River</y> are no longer in effect.	alternation	0.6
horse	vehicle	It mainly infects birds, but is known to infect humans, <x>horses</x>, dogs, cats, bats, chipmunks, skunks, squirrels, and domestic rabbits.	One of our leading <y>vehicles</y> was stopped, then the rest of us were stopped as well.	independent	0.8
accident	fire	Thalys services were temporarily halted due to the <x>accident</x>, with four of its trains in the region being diverted to alternative stations.	According to the San Bernadino Police Department, 56-year-old Jimmy Schlager arrived at the Del Taco at 1:15pm PST (8:15pm UTC) on a bicycle, and, armed with two semi-automatic guns, entered the restaurant and opened <y>fire</y> on a family of four who were dining together.	independent	0.8
hit	swing	Before the aftershock struck yesterday, survivors of the first earthquake marked the time it <x>hit</x> a month ago with a moment of silence across the country.	At least twelve children have been injured after a <y>swing</y> ride at the Puyallup, Washington Spring Fair toppled over.	independent	1.0
piece	strip	Many trees, which still have their leaves, have broken into <x>pieces</x> as the heavy, wet snow began to pile up, as much as an inch an hour.	The Gaza <y>Strip</y>, a narrow section of land on the Mediterranean coast that has land borders with Israel and Egypt, has been formally blockaded by Israeli forces since 2001, with all borders nearly completely sealed since 2007, shortly after the people of Gaza elected a Hamas government.	independent	1.0
camera	picture	The turnpike has several traffic <x>cameras</x> in the area, however Sheriff Mascara says they were not recording at the time.	The <y>pictures</y> were taken by America's foremost celebrity photographer Annie Leibovitz, in the former England captain's current home of Spain, where he plays for football club Real Madrid.	other-related	1.0
piece	strip	Adji also told the 'Globe' that the aircraft has been parked at the airport for the last five years. 'The airline has gone bankrupt and the plane was being taken apart so they can resell the <x>pieces</x>,' and the fire occurred as several technicians cut the plane up, he said.	A third Thomas Cook store in the capital, in North Earl Street, closed without incident; according to one employee who spoke to 'Wikinews', this is because the North Earl Street store was closed up and <y>stripped</y> out while employees were at home, leaving the workers to find an empty space instead of an office when they arrived for work the next morning.	independent	0.8
bride	marriage	A vintage Daimler wedding limousine on its way to collect a <x>bride</x> was also caught up in the crash, but its owner Chariot Chauffeurs say they are unclear on if the driver was a fatality.	New York's governor David Paterson introduced a bill Thursday into the state legislature to legalize <y>marriage</y> between same-sex couples, although it appears to lack the necessary support in the state senate. 'For too long, the gay and lesbian communities have been told their rights and freedoms have to wait', said Gov. Paterson.	other-related	1.0
bicycle	bike	He will attempt to pedal on the same <x>bicycle</x> for 100-hours at the Metrocentre in the UK, with only 15 minutes breaks every four hours.	Defending 2006 champions Normann Stadler and Michellie Jones and 2005 champion Faris Al-Sultan were struck down with stomach ailments; six-time winner and 2005 champion Natascha Badmann totaled her <y>bike</y> after crashing into road cone; and Luke Bell was sidelined with a leg injury.	equivalence	1.0
eat	food	In recent months, Microsoft's dominance has been threatened by Google which dominates the on-line industry and has business models that will soon <x>eat</x> up into Microsoft's core software businesses.	He had lost his life.' 'I couldn't bear the thought of Tom dying of thirst or hunger,' she said of the idea of <y>food</y> and water withdrawal. '	other-related	0.4
picture	camera	The <x>pictures</x> were taken by America's foremost celebrity photographer Annie Leibovitz, in the former England captain's current home of Spain, where he plays for football club Real Madrid.	The PRO-test march returned back down Mansfield Road and Holywell Street (in order to avoid passing the SPEAK demonstration), and finished outside the Radcliffe <y>Camera</y>.	independent	0.8
teenager	boy	The results were based on interviews with 2,495 Auckland <x>teenagers</x> attending six different }|}|anchor=|foreign=|nocat=|sister=wikt}}}}, questionnaires given to students, and anthropometric measurements such as |}|anchor=|foreign=|nocat=|sister=wikt}}}}. While the percentage of non-churchgoing overweight — as opposed to normal or obese — adolescents was the same as churchgoing for Samoans and Cook Island Maori, 1% higher for 'other PI' and 7% higher for Tongans, the rate of obese churchgoing adolescents was higher across all groups.	There are just some belongings, like two or three traveling bags, some checkbooks, and I saw a picture of a young <y>boy</y>.	forward_entailment	0.6
coat	jacket	He also has his own <x>coat</x>-of-arms and monogram.	Described as wearing a <y>jacket</y> similar to official Yarra Trams uniforms, the boy was caught on Sunday night by police in east suburban Kew, 15km from where the tram was stolen, when electricity was shut off to the route.	independent	1.0
hill	mountain	For example, Walter Jones, the coiner of the phrase 'freedom fries', is now the most vociferous opponent on Capitol <x>Hill</x>.	But no <y>mountain</y> will stop us.	independent	1.0
father	kid	Sophomore Matt Coppo, who lost his <x>father</x> in the World Trade Center attacks was angered over the invitation to Churchill.	His mother has said that Johnson's wife left with their <y>kids</y>, and he had been living with his mother since 2001.	alternation	0.8
airplane	air	Air Marshals subdued the Qatari diplomat on board the <x>airplane</x> before it landed safely at Denver International Airport in Colorado.	Using CO2 <y>air</y> capture technology, 'a company could, in principle, contract with an oil sands plant near Fort McMurray to remove CO2 from the <y>air</y> and could build its <y>air</y> capture plant wherever it's cheapest — China, for example — and the same amount of CO2 would be removed,' says Professor Keith in a UofC press release.	other-related	0.6
play	rest	Both leaders have fired criticisms at each other's parties, Mugabe saying the MDC and its supporters are '<x>playing</x> a very dangerous game' and are waging war in rural constituencies, Tsvangirai telling the 'BBC' that 'the people who have taken over are the military.'	The Al-Aqsa mosque is a holy site for both Muslims and Jews, however Muslims fear that along with the <y>rest</y> of Jerusalem, Al-Aqsa is to be annexed and claimed by Israel.	independent	0.8
blue	water	It has been described as a bright green, yellow and <x>blue</x> streak flashing across the skies which then broke into pieces.	All road bridges over the river in the area except for the Interstate 380 bridge are closed and covered with <y>water</y>, and one of the two railroad bridges has swept away.	independent	1.0
boy	child	Of the dead, seven were members of the Bathurst High School <x>boys</x> basketball team and the other was a teacher, the van driver's wife.	The Breastfeeding Support Association in Finland is a volunteer association, founded in 1997, whose work is based on the United Nations Convention on the Rights of the <y>Child</y> (article 24) and WHO breastfeeding promotion programs.	forward_entailment	1.0
person	people	It is reported that several bodies were recovered from the lake and a <x>person</x> was pulled out alive, but later died of a broken neck.	It lists the riches 1000 <y>people</y> in the United Kingdom.	forward_entailment	0.8
play	rest	In 1999, Wolfson contributed to 'Baker v. Vermont', the case that led to the creation of civil unions; advised the lead attorneys in 'Goodridge v. Department of Public Health', the case that led to same-sex marriage in Massachusetts; and since 2003, when he founded the primary umbrella organization coordinating the efforts to win marriage for gay people, Freedom to Marry, Wolfson has <x>played</x> a role in every marriage equality case in the United States.	<y>Rest</y> of the Europe was mostly interested in modernizing European economy by decreasing both UK's discounts and France's subsidies.	independent	1.0
road	trail	According to Acting Mayor Kerry Hayes, 'the shopping centres are basically short of bottled water, bread and milk obviously and a lot of baby necessities', which will be brought in by rail as the town is currently cut off by <x>road</x>.	The Governor's staff was also not sure of where Governor Sanford was, telling the press earlier that he was hiking on the Appalachian <y>Trail</y>.	independent	0.6
fence	wall	North Yorkshire Police said that the car had left the road, driven through a <x>fence</x> and ended up on the track.	As the capital prepared for the anniversary of the <y>Wall</y>'s fall with festivities planned throughout the city, United States Secretary of State Hillary Clinton called for renewed worldwide efforts for freedom for those still living in repressive regimes.	other-related	0.6
ball	basketball	With only 8.1 seconds left in the game and a tie of 42–42, Benet had possession of the <x>ball</x> and called a timeout.	At recent 2 days (December 8 & 9), 5 players from Taiwan Beer <y>Basketball</y> Team like Chih-chieh Lin, Xing-liang Lou, Xiao-yuan Ha, Shih-nien Chen, and Shou-cheng He helped Asia Pacific Telecom Inc. for the cellular phone charity bidding.	other-related	0.6
play	watch	Captain Leo (<x>played</x> by Andy Lau) plots with his co-captain Jin (Takeshi Kaneshiro) to infiltrate a local entertainment establishment, where they suspect Mei (Zhang Ziyi) is operating undercover as a member of the group.	Business interests closely <y>watching</y> the case and fearing worse were reassured by the court stopping far short of supporting the officers’ claims.	independent	0.6
